	2.3250697 59.8534278	2.1268808 64.0558903	1.9643555 68.9720537	1.8308670 74.4428917	1.7202142 80.3544949	1.6273539 86.6262406	1.4804543 100.0342903	1.4212963 107.0957772	1.3692737 114.3593937	1.3231180 121.8044911	1.2818482 129.4137981	1.2446955 137.1725172	1.2110495 145.0677276	1.1804190 153.0879831	1.1524043 161.2230367	1.1266763 169.4636450	1.1029610 177.8014263	1.0606830 194.7386642	1.0417586 203.3248029	1.0241115 211.9813513	0.9921677 229.4848231	0.9776677 238.3223985	0.9640335 247.2116124	0.9511911 256.1487068	0.9390747 265.1302336	0.9276257 274.1530284	0.9167913 283.2141851	0.9065246 292.3110338	0.8967829 301.4411200	0.8875278 310.6021860	0.8787247 319.7921535	0.8703418 329.0091084	0.8623506 338.2512863	0.8547247 347.5170595
	2.3147984 60.9264302	2.1143067 65.2313070	1.9500131 70.2681206	1.8151859 75.8743049	1.7035265 81.9334053	1.6099119 88.3629659	1.4620314 102.1124934	1.4025663 109.3557715	1.3503214 116.8075820	1.3040088 124.4466891	1.2626326 132.2553091	1.2254125 140.2181897	1.1917294 148.3220020	1.1610854 156.5549309	1.1330755 164.9063942	1.1073662 173.3668432	1.0836805 181.9276173	1.0414841 199.3193021	1.0226081 208.1364498	1.0050127 217.0262660	0.9731781 235.0023557	0.9587342 244.0789711	0.9451564 253.2088610	0.9323703 262.3881436	0.9203097 271.6132580	0.9089159 280.8809361	0.8981359 290.1881773	0.8879225 299.5322248	0.8782331 308.9105449	0.8690291 318.3208068	0.8602759 327.7608657	0.8519417 337.2287458	0.8439979 346.7226265	0.8364182 356.2408282
	2.3045271 62.0863665	2.1017326 66.5011189	1.9356707 71.6672863	1.7995049 77.4184842	1.6868387 83.6355180	1.5924698 90.2339638	1.4436085 104.3486542	1.3838362 111.7862155	1.3313691 119.4390854	1.2848996 127.2854062	1.2434169 135.3068520	1.2061295 143.4876904	1.1724094 151.8141613	1.1417519 160.2740603	1.1137467 168.8564511	1.0880562 177.5514627	1.0643999 186.3501404	1.0222852 204.2266023	1.0034577 213.2901534	0.9859139 222.4287694	0.9541885 240.9089134	0.9398007 250.2404550	0.9262793 259.6270085	0.9135494 269.0645609	0.9015448 278.5494314	0.8902061 288.0782425	0.8794804 297.6478930	0.8693204 307.2555343	0.8596832 316.8985483	0.8505305 326.5745272	0.8418271 336.2812550	0.8335416 346.0166910	0.8256452 355.7789546	0.8181117 365.5663111
	2.2942559 63.3409058	2.0891585 67.8736913	1.9213282 73.1787326	1.7838238 79.0855233	1.6701510 85.4719155	1.5750278 92.2513694	1.4251855 106.7571703	1.3651062 114.4027041	1.3124168 122.2707336	1.2657903 130.3387409	1.2242012 138.5878256	1.1868465 147.0017462	1.1530894 155.5662866	1.1224184 164.2688300	1.0944178 173.0980657	1.0687461 182.0437815	1.0451194 191.0967110	1.0030863 209.4912052	0.9843072 218.8180386	0.9668150 228.2224841	0.9351989 247.2411501	0.9208672 256.8450362	0.9074021 266.5057822	0.8947286 276.2192361	0.8827798 285.9815901	0.8714963 295.7893499	0.8608250 305.6393079	0.8507183 315.5285179	0.8411334 325.4542722	0.8320318 335.4140808	0.8233784 345.4056524	0.8151416 355.4268770	0.8072926 365.4758103	0.7998052 375.5506592
	2.2839846 64.6987761	2.0765844 69.3585424	1.9069858 74.8129043	1.7681427 80.8869009	1.6534632 87.4551979	1.5575858 94.4289762	1.4067626 109.3543998	1.3463762 117.2229525	1.2934645 125.3216415	1.2466811 133.6272465	1.2049855 142.1202562	1.1675635 150.7838888	1.1337693 159.6034441	1.1030848 168.5658677	1.0750890 177.6594517	1.0494360 186.8736218	1.0258389 196.1987808	0.9838875 215.1478775	0.9651567 224.7565547	0.9477162 234.4455570	0.9162093 254.0406485	0.9019337 263.9360331	0.8885250 273.8902475	0.8759077 283.8989919	0.8640148 293.9583229	0.8527865 304.0646226	0.8421695 314.2145697	0.8321162 324.4051141	0.8225836 334.6334527	0.8135331 344.8970081	0.8049296 355.1934086	0.7967415 365.5204706	0.7889399 375.8761819	0.7814987 386.2586869
	2.2737133 66.1699456	2.0640103 70.9665399	1.8926434 76.5817242	1.7524617 82.8357174	1.6367755 89.5997417	1.5401437 96.7825197	1.3883397 112.1589972	1.3276461 120.2671592	1.2745122 128.6136005	1.2275719 137.1743510	1.1857699 145.9292486	1.1482805 154.8609360	1.1144493 163.9541977	1.0837513 173.1955141	1.0557602 182.5727546	1.0301260 192.0749595	1.0065584 201.6921802	0.9646886 221.2362217	0.9460062 231.1472188	0.9286174 241.1414371	0.8972197 261.3547671	0.8830002 271.5627800	0.8696479 281.8317269	0.8570869 292.1571502	0.8452498 302.5349624	0.8340767 312.9614132	0.8235141 323.4330604	0.8135141 333.9467429	0.8040338 344.4995558	0.7950344 355.0888285	0.7864808 365.7121035	0.7783414 376.3671184	0.7705872 387.0517885	0.7631922 397.7641917
	2.2634420 67.7658415	2.0514362 72.7101404	1.8783009 78.4988553	1.7367806 84.9469821	1.6200877 91.9220157	1.5227017 99.3300217	1.3699167 115.1923211	1.3089161 123.5584480	1.2555599 132.1715549	1.2084627 141.0068693	1.1665542 150.0435337	1.1289974 159.2635764	1.0951293 168.6512319	1.0644178 178.1924843	1.0364314 187.8747520	1.0108159 197.6866646	0.9872779 207.6178982	0.9454897 227.8015379	0.9268557 238.0375195	0.9095186 248.3598208	0.8782301 269.2376709	0.8640667 279.7816997	0.8507708 290.3889153	0.8382661 301.0546915	0.8264848 311.7747865	0.8153669 322.5453088	0.8048586 333.3626866	0.7949120 344.2236403	0.7854840 355.1251561	0.7765357 366.0644635	0.7680320 377.0390133	0.7599413 388.0464589	0.7522346 399.0846379	0.7448857 410.1515569
	2.2531708 69.4996178	2.0388621 74.6036807	1.8639585 80.5800206	1.7210996 87.2379647	1.6034000 94.4409656	1.5052596 102.0922121	1.3514938 118.4789329	1.2901860 127.1234072	1.2366076 136.0241834	1.1893535 145.1556282	1.1473385 154.4961385	1.1097144 164.0270846	1.0758092 173.7321128	1.0450842 183.5966759	1.0171026 193.6077100	0.9915059 203.7534051	0.9679974 214.0230359	0.9262908 234.8958776	0.9077052 245.4820208	0.8904198 256.1578069	0.8592405 277.7515893	0.8451332 288.6576145	0.8318937 299.6292440	0.8194452 310.6616713	0.8077198 321.7504891	0.7966571 332.8916545	0.7862032 344.0814570	0.7763100 355.3164896	0.7669342 366.5936220	0.7580370 377.9099764	0.7495833 389.2629054	0.7415412 400.6499718	0.7338819 412.0689302	0.7265792 423.5177103
	2.2428995 71.3864863	2.0262880 76.6637376	1.8496160 82.8433974	1.7054185 89.7286277	1.5867122 97.1784890	1.4878176 105.0930471	1.3330708 122.0472109	1.2714560 130.9927540	1.2176553 140.2046155	1.1702442 149.6562355	1.1281229 159.3252096	1.0904314 169.1922014	1.0564892 179.2402252	1.0257507 189.4541639	0.9977737 199.8204362	0.9721958 210.3267604	0.9487168 220.9619806	0.9070919 242.5793398	0.8885548 253.5437208	0.8713210 264.6013191	0.8402509 286.9683664	0.8261997 298.2653599	0.8130166 309.6305593	0.8006244 321.0589640	0.7889548 332.5459889	0.7779473 344.0874284	0.7675477 355.6794230	0.7577079 367.3184287	0.7483844 379.0011898	0.7395383 390.7247134	0.7311345 402.4862461	0.7231411 414.2832536	0.7155292 426.1134009	0.7082727 437.9745354
	2.2326282 73.4441250	2.0137139 78.9095742	1.8352736 85.3101060	1.6897374 92.4421633	1.5700245 100.1600227	1.4703756 108.3603526	1.3146479 125.9301117	1.2527259 135.2021585	1.1987030 144.7513198	1.1511350 154.5500353	1.1089072 164.5750362	1.0711484 174.8062245	1.0371692 185.2259343	1.0064172 195.8184345	0.9784449 206.5695869	0.9528858 217.4666022	0.9294363 228.4978609	0.8878930 250.9216792	0.8694043 262.2957378	0.8522221 273.7668687	0.8212613 296.9713816	0.8072662 308.6917860	0.7941395 320.4832036	0.7818036 332.3404247	0.7701898 344.2586728	0.7592375 356.2335667	0.7488923 368.2610861	0.7391058 380.3375396	0.7298346 392.4595362	0.7210396 404.6239586	0.7126857 416.8279394	0.7047410 429.0688393	0.6971765 441.3442268	0.6899662 453.6518605
	2.2223569 75.6931910	2.0011398 81.3636974	1.8209312 88.0048208	1.6740564 95.4056638	1.5533367 103.4152792	1.4529335 111.9266289	1.2962250 130.1661218	1.2339959 139.7932735	1.1797507 149.7092143	1.1320258 159.8853002	1.0896915 170.2973271	1.0518654 180.9243736	1.0178491 191.7480384	0.9870836 202.7519273	0.9591161 213.9213004	0.9335757 225.2428201	0.9101558 236.7043663	0.8686941 260.0043161	0.8502538 271.8234160	0.8331233 283.7437594	0.8022717 307.8579513	0.7883327 320.0382585	0.7752624 332.2926175	0.7629827 344.6155927	0.7514249 357.0022005	0.7405277 369.4478700	0.7302368 381.9484069	0.7205037 394.4999604	0.7112848 407.0989930	0.7025410 419.7422531	0.6942370 432.4267498	0.6863409 445.1497301	0.6788239 457.9086582	0.6716597 470.7011963
	2.2120856 78.1579657	1.9885657 84.0525610	1.8065887 90.9565414	1.6583753 98.6509680	1.5366490 106.9791735	1.4354915 115.8300641	1.2778020 134.8004582	1.2152658 144.8150330	1.1607984 155.1310664	1.1129166 165.7187363	1.0704759 176.5528226	1.0325824 187.6115104	0.9985291 198.8756004	0.9677501 210.3279798	0.9397873 221.9532561	0.9142656 233.7374978	0.8908753 245.6680417	0.8494952 269.9228710	0.8311033 282.2269825	0.8140245 294.6368659	0.7832821 319.7423577	0.7693992 332.4238130	0.7563852 345.1826203	0.7441619 358.0130989	0.7326599 370.9100404	0.7218179 383.8686681	0.7115814 396.8845989	0.7019016 409.9538089	0.6927350 423.0726017	0.6840423 436.2375798	0.6757882 449.4456183	0.6679408 462.6938408	0.6604712 475.9795981	0.6533531 489.3004479
	2.2018144 80.8671766	1.9759916 87.0074610	1.7922463 94.1995733	1.6426943 102.2157378	1.5199612 110.8930040	1.4180495 120.1158256	1.2593791 139.8865960	1.1965358 150.3253057	1.1418461 161.0792757	1.0938073 172.1173979	1.0512602 183.4133450	1.0132994 194.9443279	0.9792090 206.6902791	0.9484166 218.6333029	0.9204585 230.7572968	0.8949556 243.0476827	0.8715948 255.4912068	0.8302963 280.7903900	0.8119528 293.6249280	0.7949257 306.5701722	0.7642925 332.7597025	0.7504657 345.9891694	0.7375081 359.2995858	0.7253410 372.6850037	0.7138949 386.1399702	0.7031081 399.6594843	0.6929259 413.2389573	0.6832995 426.8741767	0.6741852 440.5612730	0.6655436 454.2966897	0.6573394 468.0771558	0.6495407 481.8996608	0.6421185 495.7614315	0.6350466 509.6599120
	2.1915431 83.8550548	1.9634175 90.2656870	1.7779039 97.7747895	1.6270132 106.1448430	1.5032735 115.2059702	1.4006074 124.8377197	1.2409562 145.4882327	1.1778057 156.3930200	1.1228938 167.6281646	1.0746981 179.1611498	1.0320445 190.9644352	0.9940163 203.0141665	0.9598890 215.2893262	0.9290830 227.7711628	0.9011296 240.4427982	0.8756455 253.2889473	0.8523143 266.2957111	0.8110974 292.7414921	0.7928024 306.1583533	0.7758269 319.6913191	0.7453029 347.0708627	0.7315322 360.9018936	0.7186310 374.8178107	0.7065202 388.8123741	0.6951299 402.8798634	0.6843983 417.0150323	0.6742705 431.2130674	0.6646974 445.4695498	0.6556354 459.7804207	0.6470449 474.1419497	0.6388906 488.5507061	0.6311406 503.0035321	0.6237659 517.4975195	0.6167401 532.0299877
	2.1812718 87.1627082	1.9508434 93.8720183	1.7635614 101.7312707	1.6113321 110.4921610	1.4865857 119.9771464	1.3831654 130.0603495	1.2225332 151.6818426	1.1590757 163.1009275	1.1039415 174.8669584	1.0555889 186.9458677	1.0128289 199.3087811	0.9747333 211.9306732	0.9405690 224.7894829	0.9097495 237.8655190	0.8818008 251.1410513	0.8563355 264.6000189	0.8330337 278.2278144	0.7918985 305.9377616	0.7736519 319.9966212	0.7567281 334.1775172	0.7263133 362.8689331	0.7125987 377.3631067	0.6997539 391.9464937	0.6876994 406.6125333	0.6763649 421.3552115	0.6656885 436.1690125	0.6556150 451.0488759	0.6460953 465.9901562	0.6370855 480.9885866	0.6285462 496.0402457	0.6204419 511.1415270	0.6127405 526.2891114	0.6054132 541.4799419	0.5984336 556.7112009
	2.1710005 90.8399302	1.9382693 97.8806935	1.7492190 106.1284633	1.5956511 115.3229460	1.4698980 125.2780785	1.3657234 135.8619545	1.2041103 158.5600362	1.1403456 170.5492384	1.0849892 182.9037043	1.0364797 195.5876504	0.9936132 208.5707280	0.9554503 221.8266181	0.9212489 235.3321073	0.8904160 249.0664672	0.8624720 263.0110274	0.8370254 277.1488710	0.8137532 291.4646089	0.7726996 320.5748417	0.7545014 335.3447912	0.7376292 350.2433267	0.7073237 380.3877026	0.6936652 395.6163147	0.6808768 410.9389191	0.6688785 426.3486012	0.6575999 441.8390224	0.6469787 457.4043700	0.6369596 473.0393106	0.6274933 488.7389488	0.6185357 504.4987881	0.6100475 520.3146961	0.6019931 536.1828723	0.5943404 552.0998194	0.5870605 568.0623162	0.5801271 584.0673939
	2.1607293 94.9476103	1.9256952 102.3580362	1.7348765 111.0390571	1.5799700 120.7169871	1.4532102 131.1962462	1.3482813 142.3381964	1.1856874 166.2360419	1.1216156 178.8604702	1.0660369 191.8704985	1.0173705 205.2284351	0.9743975 218.9022927	0.9361673 232.8643155	0.9019289 247.0900106	0.8710824 261.5574986	0.8431432 276.2470659	0.8177154 291.1408458	0.7944727 306.2225823	0.7535007 336.8918946	0.7353509 352.4535347	0.7185304 368.1510313	0.6883341 399.9129573	0.6747317 415.9591802	0.6619997 432.1047012	0.6500577 448.3422132	0.6388349 464.6650178	0.6282689 481.0669722	0.6183041 497.5424408	0.6088912 514.0862501	0.5999859 530.6936490	0.5915488 547.3602708	0.5835443 564.0821000	0.5759403 580.8554412	0.5687078 597.6768908	0.5618206 614.5433123
	2.1504580 99.5609960	1.9131211 107.3860075	1.7205341 116.5528785	1.5642890 126.7728815	1.4365225 137.8397482	1.3308393 149.6072816	1.1672644 174.8497674	1.1028855 188.1860060	1.0470846 201.9305577	0.9982612 216.0435957	0.9551819 230.4913009	0.9168843 245.2443117	0.8826089 260.2767064	0.8517489 275.5653201	0.8238144 291.0892748	0.7984053 306.8296437	0.7751922 322.7692032	0.7343018 355.1843989	0.7162004 371.6325481	0.6994316 388.2246722	0.6693445 421.7977720	0.6557982 438.7594491	0.6431226 455.8263503	0.6312368 472.9907302	0.6200699 490.2454886	0.6095591 507.5841145	0.5996487 525.0006343	0.5902891 542.4895650	0.5814361 560.0458705	0.5730502 577.6649229	0.5650956 595.3424663	0.5575402 613.0745841	0.5503552 630.8576694	0.5435141 648.6883981
	2.1401867 104.7741779	1.9005470 113.0670915	1.7061917 122.7822441	1.5486079 133.6139104	1.4198347 145.3437433	1.3133972 157.8170050	1.1488415 184.5761357	1.0841555 198.7151136	1.0281323 213.2879420	0.9791520 228.2523897	0.9359662 243.5725752	0.8976013 259.2173309	0.8632888 275.1591282	0.8324154 291.3733574	0.8044855 307.8378316	0.7790953 324.5324329	0.7559117 341.4388506	0.7151029 375.8217476	0.6970500 393.2689968	0.6803328 410.8693463	0.6503548 446.4835360	0.6368647 464.4768507	0.6242455 482.5820515	0.6124160 500.7909005	0.6013049 519.0958463	0.5908493 537.4899640	0.5809932 555.9669004	0.5716870 574.5208240	0.5628863 593.1463790	0.5545515 611.8386437	0.5466468 630.5930920	0.5391401 649.4055588	0.5320025 668.2722085	0.5252076 687.1895062
	2.1299154 110.7063695	1.8879729 119.5311340	1.6918492 129.8694556	1.5329268 141.3962652	1.4031470 153.8794688	1.2959552 167.1546103	1.1304186 195.6367549	1.0654254 210.6875721	1.0091800 226.2011684	0.9600428 242.1325841	0.9167505 258.4435993	0.8783182 275.1009992	0.8439688 292.0754348	0.8130818 309.3406597	0.7851567 326.8730051	0.7597852 344.6510046	0.7366312 362.6551164	0.6959040 399.2718840	0.6778995 417.8533365	0.6612340 436.5982233	0.6313652 474.5293906	0.6179312 493.6937567	0.6053683 512.9775543	0.5935952 532.3719880	0.5825400 551.8689954	0.5721395 571.4611829	0.5623378 591.1417677	0.5530849 610.9045237	0.5443365 630.7437331	0.5360528 650.6541414	0.5281980 670.6309165	0.5207400 690.6696122	0.5136498 710.7661337	0.5069011 730.9167073
	2.1196442 117.5108772	1.8753988 126.9451132	1.6775068 137.9975069	1.5172458 150.3207989	1.3864593 163.6671243	1.2785132 177.8608777	1.1119956 208.3165894	1.0466954 224.4117096	0.9902277 241.0026572	0.9409336 258.0413504	0.8975348 275.4868953	0.8590352 293.3037368	0.8246488 311.4604458	0.7937483 329.9289067	0.7658279 348.6837578	0.7404751 367.7019930	0.7173507 386.9626651	0.6767051 426.1364971	0.6587490 446.0162013	0.6421351 466.0711410	0.6123756 506.6542808	0.5989977 527.1589809	0.5864912 547.7917304	0.5747743 568.5430974	0.5637750 589.4044360	0.5534297 610.3678177	0.5436823 631.4259688	0.5344828 652.5722130	0.5257867 673.8004190	0.5175541 695.1049522	0.5097492 716.4806314	0.5023399 737.9226888	0.4952972 759.4267340	0.4885946 780.9887205
	2.1093729 125.3882118	1.8628247 135.5274191	1.6631644 147.4057333	1.5015647 160.6502027	1.3697715 174.9947006	1.2610711 190.2507127	1.0935727 222.9883264	1.0279653 240.2907665	0.9712754 258.1271547	0.9218243 276.4458026	0.8783192 295.2027286	0.8397522 314.3596765	0.8053287 333.8828174	0.7744148 353.7418794	0.7464991 373.9095490	0.7211651 394.3610444	0.6980701 415.0737984	0.6575062 457.2024603	0.6395985 478.5823162	0.6230363 500.1510149	0.5933860 543.7984176	0.5800642 565.8517938	0.5676141 588.0431572	0.5559535 610.3623422	0.5450100 632.8000302	0.5347199 655.3476760	0.5250269 677.9974402	0.5158807 700.7421273	0.5072369 723.5751291	0.4990554 746.4903731	0.4913005 769.4822753	0.4839398 792.5456975	0.4769445 815.6759079	0.4702881 838.8685458
	2.0991016 134.6057550	1.8502506 145.5692743	1.6488219 158.4132851	1.4858837 172.7347691	1.3530838 188.2462250	1.2436291 204.7440296	1.0751498 240.1489247	1.0092353 258.8624401	0.9523231 278.1543674	0.9027151 297.9688050	0.8591035 318.2581661	0.8204692 338.9810426	0.7860087 360.1008056	0.7550812 381.5846680	0.7271703 403.4030404	0.7018550 425.5290705	0.6787896 447.9383025	0.6383073 493.5189902	0.6204480 516.6513673	0.6039375 539.9884524	0.5743964 587.2154700	0.5611307 611.0779443	0.5487370 635.0899936	0.5371326 659.2405967	0.5262450 683.5196511	0.5160101 707.9178926	0.5063714 732.4268223	0.4972786 757.0386394	0.4886871 781.7461799	0.4805567 806.5428606	0.4728517 831.4226280	0.4655398 856.3799118	0.4585918 881.4095826	0.4519816 906.5069132
	2.0888303 145.5281537	1.8376765 157.4678365	1.6344795 171.4554055	1.4702026 187.0522094	1.3363960 203.9454120	1.2261871 221.9134812	1.0567268 260.4760999	0.9905052 280.8600000	0.9333708 301.8748506	0.8836059 323.4597654	0.8398878 345.5628933	0.8011862 368.1390996	0.7666887 391.1484460	0.7357477 414.5551738	0.7078414 438.3270043	0.6825450 462.4346399	0.6595091 486.8513937	0.6191084 536.5168914	0.6012975 561.7229822	0.5848387 587.1525195	0.5554068 638.6150442	0.5421972 664.6180578	0.5298599 690.7843335	0.5183118 717.1018404	0.5074800 743.5595499	0.4973003 770.1473488	0.4877160 796.8559593	0.4786766 823.6768659	0.4701373 850.6022480	0.4620580 877.6249194	0.4544029 904.7382719	0.4471397 931.9362251	0.4402391 959.2131798	0.4336751 986.5639760
	2.0785590 158.6659502	1.8251024 171.7791653	1.6201370 187.1414748	1.4545215 204.2713608	1.3197083 222.8255046	1.2087450 242.5608257	1.0383039 284.9187010	0.9717752 307.3100716	0.9144185 330.3954315	0.8644967 354.1079052	0.8206722 378.3905210	0.7819032 403.1936701	0.7473686 428.4734421	0.7164142 454.1905128	0.6885126 480.3093772	0.6632349 506.7978045	0.6402286 533.6264321	0.5999095 588.1993488	0.5821471 615.8966988	0.5657399 643.8399690	0.5364172 700.3906510	0.5232637 728.9650720	0.5109828 757.7191720	0.4994910 786.6397087	0.4887150 815.7145432	0.4785905 844.9325442	0.4690605 874.2834999	0.4600745 903.7580374	0.4515875 933.3475490	0.4435593 963.0441251	0.4359542 992.8404925	0.4287396 1022.7299589	0.4218865 1052.7063616	0.4153686 1082.7640214
	2.0682878 174.7566340	1.8125283 189.3064986	1.6057946 206.3517512	1.4388405 225.3583654	1.3030205 245.9456774	1.1913030 267.8442054	1.0198810 314.8473378	0.9530452 339.6956098	0.8954662 365.3149129	0.8453875 391.6310429	0.8014565 418.5807646	0.7626202 446.1089983	0.7280486 474.1669783	0.6970807 502.7110220	0.6691838 531.7016823	0.6439249 561.1031443	0.6209481 590.8827763	0.5807106 651.4599151	0.5629966 682.2052467	0.5466411 713.2239532	0.5174276 775.9996501	0.5043302 807.7199650	0.4921057 839.6400148	0.4806701 871.7450778	0.4699500 904.0216589	0.4598807 936.4573831	0.4504051 969.0408976	0.4414724 1001.7617825	0.4330377 1034.6104684	0.4250607 1067.5781621	0.4175054 1100.6567781	0.4103395 1133.8388764	0.4035338 1167.1176062	0.3970621 1200.4866541
	2.0580165 194.9064809	1.7999542 211.2547366	1.5914522 230.4066675	1.4231594 251.7624838	1.2863328 274.8947413	1.1738610 299.5008846	1.0014580 352.3179787	0.9343151 380.2411026	0.8765139 409.0315560	0.8262782 438.6059643	0.7822408 468.8932569	0.7433371 499.8315120	0.7087286 531.3658934	0.6777471 563.4472704	0.6498550 596.0312689	0.6246148 629.0775947	0.6016676 662.5495313	0.5615117 730.6389878	0.5438461 765.1977908	0.5275422 800.0642714	0.4984380 870.6281544	0.4853967 906.2842777	0.4732285 942.1651956	0.4618493 978.2543381	0.4511850 1014.5365158	0.4411709 1050.9977998	0.4317496 1087.6254121	0.4228703 1124.4076242	0.4144879 1161.3336657	0.4065620 1198.3936392	0.3990566 1235.5784443	0.3919394 1272.8797072	0.3851811 1310.2897169	0.3787555 1347.8013677
	2.0477452 220.8539701	1.7873801 239.5173415	1.5771097 261.3812392	1.4074784 285.7611768	1.2696450 312.1694526	1.1564189 340.2609058	0.9830351 400.5614911	0.9155851 432.4422351	0.8575616 465.3141199	0.8071690 499.0819688	0.7630252 533.6646293	0.7240541 568.9913790	0.6894085 604.9995743	0.6584136 641.6330795	0.6305262 678.8411858	0.6053048 716.5778413	0.5823870 754.8010790	0.5423128 832.5572687	0.5246956 872.0230963	0.5084434 911.8406875	0.4794484 992.4258514	0.4664632 1033.1462288	0.4543514 1074.1236087	0.4430284 1115.3390456	0.4324201 1156.7751728	0.4224611 1198.4160646	0.4130941 1240.2471113	0.4042682 1282.2549031	0.3959380 1324.4271256	0.3880633 1366.7524628	0.3806078 1409.2205097	0.3735393 1451.8216922	0.3668284 1494.5471944	0.3604490 1537.3888921
	2.0374739 255.4966177	1.7748060 277.2501365	1.5627673 302.7338803	1.3917973 331.1502702	1.2529573 361.9311319	1.1389769 394.6744017	0.9646122 464.9627200	0.8968550 502.1252175	0.8386093 540.4439405	0.7880598 579.8079611	0.7438095 620.1226756	0.7047711 661.3056218	0.6700885 703.2837437	0.6390801 745.9915642	0.6111973 789.3699288	0.5859947 833.3651096	0.5631065 877.9281400	0.5231139 968.5826808	0.5055451 1014.5958602	0.4893446 1061.0195645	0.4604588 1154.9756462	0.4475297 1202.4529435	0.4354743 1250.2301730	0.4242076 1298.2852235	0.4136551 1346.5978262	0.4037513 1395.1493944	0.3944387 1443.9228766	0.3856661 1492.9026226	0.3773882 1542.0742599	0.3695646 1591.4245819	0.3621591 1640.9414448	0.3551392 1690.6136750	0.3484758 1740.4309833	0.3421425 1790.3838882
	2.0272027 304.0500110	1.7622319 330.1336641	1.5484249 360.6897995	1.3761162 394.7623161	1.2362695 431.6702249	1.1215348 470.9316828	0.9461892 555.2144636	0.8781250 599.7773075	0.8196570 645.7275034	0.7689506 692.9320535	0.7245938 741.2775104	0.6854881 790.6649690	0.6507685 841.0067923	0.6197465 892.2244237	0.5918685 944.2468845	0.5666846 997.0097011	0.5438260 1050.4541093	0.5039150 1159.1775870	0.4863947 1214.3626409	0.4702458 1270.0404607	0.4414692 1382.7268767	0.4285962 1439.6693576	0.4165972 1496.9718551	0.4053868 1554.6078278	0.3948901 1612.5529453	0.3850415 1670.7848966	0.3757832 1729.2832134	0.3670640 1788.0291095	0.3588384 1847.0053324	0.3510659 1906.1960292	0.3437103 1965.5866229	0.3367391 2025.1637009	0.3301231 2084.9149127	0.3238360 2144.8288768
	2.0169314 376.9453937	1.7496579 409.5290816	1.5340824 447.6994897	1.3604352 490.2624980	1.2195818 536.3677053	1.1040928 585.4134560	0.9277663 690.7024099	0.8593949 746.3731158	0.8007047 803.7778787	0.7498413 862.7505717	0.7053782 923.1494667	0.6662051 984.8509847	0.6314484 1047.7456112	0.6004130 1111.7351685	0.5725397 1176.7309404	0.5473746 1242.6523359	0.5245455 1309.4258956	0.4847161 1445.2668371	0.4672442 1514.2166808	0.4511470 1583.7826215	0.4224796 1724.5783515	0.4096627 1795.7254772	0.3977201 1867.3227250	0.3865659 1939.3369094	0.3761251 2011.7376097	0.3663317 2084.4969299	0.3571278 2157.5892781	0.3484619 2230.9911652	0.3402886 2304.6810204	0.3325672 2378.6390220	0.3252615 2452.8469446	0.3183390 2527.2880178	0.3117704 2601.9467997	0.3055295 2676.8090601
	2.0066601 498.5224227	1.7370838 541.9458479	1.5197400 592.8141975	1.3447541 649.5363447	1.2028940 710.9792838	1.0866508 776.3414799	0.9093434 916.6599498	0.8406649 990.8535234	0.7817524 1067.3590227	0.7307321 1145.9550730	0.6861625 1226.4527894	0.6469221 1308.6874558	0.6121284 1392.5130876	0.5810795 1477.7988007	0.5532109 1564.4263154	0.5280645 1652.2881788	0.5052650 1741.2864414	0.4655172 1922.3419081	0.4480937 2014.2423766	0.4320482 2106.9644526	0.4034900 2294.6274633	0.3907292 2389.4581601	0.3788430 2484.8891251	0.3677451 2580.8761026	0.3573601 2677.3785235	0.3476219 2774.3591856	0.3384723 2871.7839596	0.3298599 2969.6215204	0.3217388 3067.8431009	0.3140685 3166.4222672	0.3068128 3265.3347136	0.2999389 3364.5580754	0.2934178 3464.0717592	0.2872230 3563.8567878
	1.9963888 741.8001955	1.7245097 806.9124723	1.5053975 883.1878009	1.3290731 968.2405873	1.1862063 1060.3722436	1.0692087 1158.3811887	0.8909204 1368.7874265	0.8219348 1480.0413497	0.7628001 1594.7629879	0.7116229 1712.6204183	0.6669468 1833.3304078	0.6276390 1956.6459441	0.5928084 2082.3480890	0.5617459 2210.2405381	0.5338821 2340.1458828	0.5087545 2471.9029455	0.4859845 2605.3647993	0.4463183 2876.8774670	0.4289432 3014.6931583	0.4129493 3153.7414165	0.3845004 3435.1666449	0.3717957 3577.3782372	0.3599659 3720.4903457	0.3489242 3864.4365777	0.3385951 4009.1560709	0.3289121 4154.5930140	0.3198169 4300.6962058	0.3112578 4447.4186517	0.3031890 4594.7171949	0.2955699 4742.5521789	0.2883640 4890.8871398	0.2815388 5039.6885259	0.2750651 5188.9254427	0.2689165 5338.5694204
